Title,Year,Make,Model,URL,Transmission,Mileage,Price
2007 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback-a-used-car/3761527,Automatic,102500,"RM 12,800"
2007 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback-a-used-car/3761528,Automatic,102500,"RM 12,800"
2013 Perodua Myvi 1.5 SE Hatchback (M) USED CAR,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-hatchback-m-used-car/3755838,Manual,42500,"RM 32,800"
2012 Perodua Myvi 1.3 EZ Hatchback,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-ez-hatchback/3755571,Automatic,47500,"RM 35,000"
2007 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback-a-used-car/3755819,Automatic,102500,"RM 21,800"
2010 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback-a-used-car/3755823,Automatic,72500,"RM 26,800"
2007 Perodua Myvi 1.3 (M) SXi Full Spec Best OFFER FULL Loan BLACKLIST can loan,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-m-sxi-full-spec-best-offer-full-loan-blacklist-can-loan/3754479,Manual,67500,"RM 17,800"
2007 Perodua Myvi 1.3 SE Hatchback (A),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-se-hatchback-a/3751844,Automatic,112000,"RM 18,000"
2008 Perodua Myvi 1.3 SX (M),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-sx-m/3743379,Manual,72500,"RM 35,800"
2008 Perodua Myvi 1.3 SX (M),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-sx-m/3743413,Manual,67500,"RM 35,000"
2008 Perodua Myvi 1.3 SX (M),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-sx-m/3743360,Manual,67500,"RM 34,800"
2008 Perodua Myvi 1.3 SX (M),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-sx-m/3743404,Manual,72500,"RM 33,800"
2008 Perodua Myvi 1.3 SX (M),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-sx-m/3743424,Manual,67500,"RM 32,800"
2017 Perodua Myvi 1.5 Advance Hatchback (A) NEW CAR,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-hatchback-a-new-car/3750876,Automatic,0,"RM 56,578"
2017 Perodua Myvi 1.5 SE Hatchback (A) NEW CAR,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-hatchback-a-new-car/3750875,Automatic,0,"RM 53,368"
2017 Perodua Myvi 1.3 G Hatchback (M) NEW CAR,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-3-g-hatchback-m-new-car/3750874,Manual,0,"RM 40,862"
2006 Perodua Myvi 1.3 (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-a/3600429,Automatic,140000,"RM 23,500"
2011 Perodua Myvi 1.5 SE (A),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-5-se-a/3600368,Automatic,60000,"RM 34,500"
2009 Perodua Myvi 1.3 SE (A),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-a/3600366,Automatic,70000,"RM 28,500"
2007 Perodua Myvi 1.3 EZi (A),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-a/3537807,Automatic,100000,"RM 18,400"
2010 Perodua Myvi 1.3 EZi 1st lady owner,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-1st-lady-owner/3696490,Automatic,87500,"RM 19,800"
2008 Perodua Myvi 1.3 SXi (M),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-sxi-m/3493265,Manual,90000,"RM 17,400"
2010 Perodua Myvi 1.3 SE Hatchback (A),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-se-hatchback-a/3427501,Automatic,60000,"RM 29,100"
2013 Perodua Myvi 1.3 EZi Hatchback (A),2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ezi-hatchback-a/3426608,Automatic,30000,"RM 33,500"
2011 Perodua Myvi 1.5 SE Hatchback (A),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-5-se-hatchback-a/3426604,Automatic,50000,"RM 31,500"
2010 Perodua Myvi 1.3 EZi SE (A),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-se-a/3426598,Automatic,60000,"RM 26,700"
2009 Perodua Myvi 1.3 EZi Hatchback (A),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback-a/3426550,Automatic,70000,"RM 24,700"
2008 Perodua Myvi 1.3 EZi Hatchback (A),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-a/3745559,Automatic,98000,"RM 19,800"
2007 Perodua Myvi 1.3 EZi Hatchback (A),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback-a/3745554,Automatic,112000,"RM 17,800"
2006 Perodua Myvi 1.3 EZ Hatchback (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-a/3745558,Automatic,124000,"RM 18,800"
2008 Perodua Myvi 1.3 EZi Hatchback (A),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-a/3745560,Automatic,98000,"RM 19,800"
2007 Perodua Myvi 1.3 EZi Hatchback (A),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback-a/3745555,Automatic,112000,"RM 17,800"
2006 Perodua Myvi 1.3 EZ Hatchback (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-a/3745557,Automatic,124000,"RM 18,800"
Perodua Myvi 1.3(M) GOOD CONDITION - 2008,2008,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-m-good-condition-2008/3745332,Manual,177500,"RM 18,600"
2017 Perodua Myvi 1.5 SE Hatchback,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-hatchback/3743601,Automatic,1,"RM 48,000"
2006 Perodua Myvi 1.3 EZ (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-a/3742926,Automatic,100000,"RM 20,500"
2006 Perodua Myvi 1.3 (A) -- TIP TOP CONDITION --,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-a-tip-top-condition/3743048,Automatic,100000,"RM 16,800"
Perodua Myvi 1.5 SE rebate $4500 plus 31 gift,2017,Perodua,Myvi,https://www.carlist.my/new-cars/perodua-myvi-1-5-se-rebate-4500-plus-31-gift/3660114,Automatic,1,"RM 48,800"
Perodua Myvi 1.5 SE less RM5000 best offer Raya 2017 can full loan,2017,Perodua,Myvi,https://www.carlist.my/new-cars/perodua-myvi-1-5-se-less-rm5000-best-offer-raya-2017-can-full-loan/3739806,Automatic,1,"RM 53,368"
2008 Perodua Myvi 1.3 (A) -- WELL MAINTAINED --,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-a-well-maintained/3743049,Automatic,80000,"RM 18,800"
2010 Perodua Myvi 1.3 EZi (A),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-a/3742924,Automatic,60000,"RM 26,500"
2010 Perodua Myvi 1.3 EZi (A),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-a/3742922,Automatic,60000,"RM 26,500"
2006 Perodua Myvi 1.3 EZ (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-a/3742928,Automatic,100000,"RM 20,500"
2010 Perodua Myvi 1.3 EZi Hatchback (A),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback-a/3742294,Automatic,70000,"RM 22,500"
2012 Perodua Myvi 1.3 EZi Hatchback (A),2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-ezi-hatchback-a/3742306,Automatic,50000,"RM 31,000"
2009 Perodua Myvi 1.3 SE Hatchback  (M),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback-m/3742275,Manual,80000,"RM 16,500"
2012 Perodua Myvi 1.3 EZi Hatchback (A),2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-ezi-hatchback-a/3742303,Automatic,50000,"RM 31,000"
2010 Perodua Myvi 1.3 EZi Hatchback (A),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback-a/3742293,Automatic,70000,"RM 22,500"
2009 Perodua Myvi 1.3 SE Hatchback  (M),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback-m/3742272,Manual,80000,"RM 16,500"
2008 Perodua Myvi 1.3 EZi Hatchback (A),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-a/3742149,Automatic,90000,"RM 18,800"
2008 Perodua Myvi 1.3 EZi Hatchback (A),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-a/3742150,Automatic,90000,"RM 18,800"
2017 Perodua Myvi 1.5 Advance,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance/3738469,Automatic,1,"RM 56,900"
2017 Perodua Myvi 1.5 SE Hatchback,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-hatchback/3738466,Automatic,1,"RM 49,900"
2008 Perodua Myvi 1.3 EZ Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ez-hatchback/3740576,Automatic,150000,"RM 24,000"
2016 Perodua Myvi 1.5 ADVANCE - Buy with extra rebate + free gift,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2016-perodua-myvi-1-5-advance-buy-with-extra-rebate-free-gift/3610027,Automatic,1,"RM 48,000"
2005 Perodua Myvi 1.3 EZi (A),2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ezi-a/3670977,Automatic,102500,"RM 17,000"
2017 Perodua Myvi 1.3 G,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-3-g/3738455,Automatic,1,"RM 40,800"
2012 Perodua Myvi 1.5 SE  (a),2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-a/3736011,Automatic,5000,"RM 33,777"
2007 Perodua Myvi 1.3 SE Hatchback (A) USED CAR,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-se-hatchback-a-used-car/3735904,Automatic,107500,"RM 19,999"
2012 Perodua Myvi 1.5 SE  (a),2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-a/3736010,Automatic,5000,"RM 33,777"
2010 Perodua Myvi 1.3 SX Hatchback (M),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sx-hatchback-m/3734232,Manual,70000,"RM 18,900"
2006 Perodua Myvi 1.3 EZ Hatchback (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-a/3734237,Automatic,110000,"RM 16,500"
2014 Perodua Myvi 1.3 SE Hatchback (A),2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-hatchback-a/3734229,Automatic,30000,"RM 34,900"
2005 Perodua Myvi 1.3 EZ Hatchback (A),2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ez-hatchback-a/3734235,Automatic,120000,"RM 15,500"
BIG DEAL 2017 Perodua Myvi 1.5 Advance AUTO,2017,Perodua,Myvi,https://www.carlist.my/new-cars/big-deal-2017-perodua-myvi-1-5-advance-auto/3733478,Automatic,1,"RM 52,178"
BIG DEAL 2017 Perodua Myvi 1.5 SE AUTO,2017,Perodua,Myvi,https://www.carlist.my/new-cars/big-deal-2017-perodua-myvi-1-5-se-auto/3733437,Automatic,1,"RM 47,568"
BIG DEAL 2017 Perodua Myvi 1.5 SE MANUAL,2017,Perodua,Myvi,https://www.carlist.my/new-cars/big-deal-2017-perodua-myvi-1-5-se-manual/3733549,Manual,1,"RM 44,200"
2008 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-a-used-car/3731089,Automatic,92500,"RM 21,300"
2009 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback-a-used-car/3731106,Automatic,82500,"RM 21,300"
2007 Perodua Myvi 1.3 EZi Hatchback (A),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback-a/3730712,Automatic,100000,"RM 17,000"
2017 Perodua Myvi 1.5 Advance (A),2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-a/3637996,Automatic,0,"RM 56,178"
2009 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback-a-used-car/3731104,Automatic,82500,"RM 21,300"
2012 Perodua MyVi 1.5 SE (A) Premium SE+,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-a-premium-se/3730957,Automatic,52500,"RM 33,800"
2010 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback-a-used-car/3731148,Automatic,62500,"RM 24,300"
2011 Perodua Myvi 1.3 SE Hatchback (A) USED CAR,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback-a-used-car/3731113,Automatic,62500,"RM 26,800"
2008 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-a-used-car/3731092,Automatic,92500,"RM 21,300"
2010 Perodua Myvi 1.3 EZi Hatchback (A) USED CAR,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback-a-used-car/3731147,Automatic,62500,"RM 24,300"
2011 Perodua Myvi 1.3 SE Hatchback (A) USED CAR,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback-a-used-car/3731112,Automatic,62500,"RM 26,800"
2007 Perodua Myvi 1.3 EZ (A),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-a/3713612,Automatic,100000,"RM 19,800"
2017 Perodua Myvi 1.3  AUTO BEST DEAL BEST OFFER FULL LOAN,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-3-auto-best-deal-best-offer-full-loan/3729948,Automatic,1,"RM 43,200"
2017 Perodua Myvi 1.5 SE PROMOSI RAYA JIMAT HINGGA 5XXX,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-promosi-raya-jimat-hingga-5xxx/3729947,Automatic,1,"RM 48,000"
2017 Perodua Myvi 1.5 SE BEST DEAL BEST OFFER READY STOCK,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-best-deal-best-offer-ready-stock/3729945,Automatic,1,"RM 48,000"
2017 Perodua Myvi 1.5 Advance BEST DEAL HIGH DISCOUNT FULL LOAN,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-best-deal-high-discount-full-loan/3729942,Automatic,1,"RM 53,000"
2017 Perodua Myvi 1.5 Advance BEST DEAL BEST OFFER FULL LOAN,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-best-deal-best-offer-full-loan/3729941,Automatic,1,"RM 56,500"
"2013 Perodua Myvi 1.5 SE (A) Very Low Mileage 22k km, Full Perodua Service",2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-a-very-low-mileage-22k-km-full-perodua-service/3729758,Automatic,22500,"RM 34,800"
"2008 Perodua Myvi 1.3 SE (A) One Owner, Service By Perodua, Low Mileage",2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-se-a-one-owner-service-by-perodua-low-mileage/3729510,Automatic,157500,"RM 18,800"
2009 Perodua Myvi 1.3 EZi (A) -- WELL MAINTAINED --,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-a-well-maintained/3729043,Automatic,80000,"RM 24,800"
2011 Perodua Myvi 1.3 (A) -- GREAT DEAL --,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-a-great-deal/3729038,Automatic,62000,"RM 26,800"
2007 Perodua Myvi 1.3 (A) --  MUST VIEW --,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-a-must-view/3728689,Automatic,112000,"RM 17,900"
CLEARANCE STOCK 2016 Perodua Myvi 1.3 G --While Stock Last--,2016,Perodua,Myvi,https://www.carlist.my/new-cars/clearance-stock-2016-perodua-myvi-1-3-g-while-stock-last/3277826,Automatic,1,"RM 40,862"
2010 Perodua Myvi 1.3 SX (M),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sx-m/3726952,Manual,60000,"RM 22,800"
2012 Perodua Myvi 1.5 SE (A),2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-a/3726921,Automatic,40000,"RM 39,800"
2008 Perodua Myvi 1.3 EZi (A),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-a/3726940,Automatic,80000,"RM 26,800"
2010 Perodua Myvi 1.3 EZi (A),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-a/3726866,Automatic,60000,"RM 28,800"
2010 Perodua Myvi 1.3 SXi (M),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sxi-m/3726951,Manual,60000,"RM 24,800"
2008 Perodua Myvi 1.3 EZi (A),2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-a/3726939,Automatic,80000,"RM 26,800"
2012 Perodua Myvi 1.5 SE (A),2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-a/3726920,Automatic,40000,"RM 39,800"
2010 Perodua Myvi 1.3 SX (M),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sx-m/3726953,Manual,60000,"RM 22,800"
2009 Perodua Myvi 1.3 (A),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-a/3726937,Automatic,70000,"RM 21,800"
2010 Perodua Myvi 1.3 EZi (A),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-a/3726867,Automatic,60000,"RM 28,800"
2010 Perodua Myvi 1.3 SXi (M),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sxi-m/3726950,Manual,60000,"RM 24,800"
2009 Perodua Myvi 1.3 (A),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-a/3726938,Automatic,70000,"RM 21,800"
2015 Perodua Myvi 1.5 Advance (A),2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-advance-a/3726864,Automatic,10000,"RM 44,800"
2015 Perodua Myvi 1.5 Advance (A),2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-advance-a/3726863,Automatic,10000,"RM 44,800"
2007 Perodua Myvi 1.3 SX Hatchback (M) USED CAR,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-sx-hatchback-m-used-car/3726629,Manual,102500,"RM 16,900"
2009 Perodua Myvi 1.3 SX  (m),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-sx-m/3725383,Manual,86000,"RM 16,800"
2011 Perodua Myvi 1.3 SE  (A),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-a/3725386,Automatic,62000,"RM 27,800"
2006 Perodua Myvi 1.3 EZ  (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-a/3725382,Automatic,124000,"RM 15,300"
2011 Perodua Myvi 1.3 SE  (A),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-a/3725385,Automatic,62000,"RM 27,800"
2009 Perodua Myvi 1.3 SX  (m),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-sx-m/3725384,Manual,86000,"RM 16,800"
2006 Perodua Myvi 1.3 EZ  (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-a/3725381,Automatic,124000,"RM 15,300"
2007 Perodua Myvi 1.3 SX Hatchback (A) USED CAR,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-sx-hatchback-a-used-car/3724918,Manual,12500,"RM 16,900"
2006 Perodua Myvi 1.3 EZ Hatchback (A) USED CAR,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-a-used-car/3723784,Automatic,122500,"RM 13,000"
2010 Perodua Myvi 1.3 Hatchback (A) USED CAR,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-hatchback-a-used-car/3723487,Automatic,72500,"RM 20,500"
2008 Perodua Myvi 1.3 Hatchback (A) USED CAR,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-hatchback-a-used-car/3723334,Automatic,92500,"RM 18,800"
2010 Perodua Myvi 1.3 Hatchback (A) USED CAR,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-hatchback-a-used-car/3723488,Automatic,72500,"RM 20,500"
2008 Perodua Myvi 1.3 Hatchback (A) USED CAR,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-hatchback-a-used-car/3723335,Automatic,92500,"RM 18,800"
2017 Perodua Myvi 1.5 Advance (A) New,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-a-new/3655238,Automatic,0,"RM 56,465"
2016 Perodua Myvi 1.5 AT Advance Hatchback -LOW MILEAGE-,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-at-advance-hatchback-low-mileage/3721308,Automatic,2500,"RM 44,888"
2010 Perodua Myvi 1.3 EZi **CALL FOR MORE DISCOUNT**,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-call-for-more-discount/3670752,Automatic,82500,"RM 24,800"
2010 Perodua Myvi 1.3 (A) -- WELL MAINTAINED --,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-a-well-maintained/3717346,Automatic,216591,"RM 25,800"
2013 Perodua Myvi 1.3 (A) -- MUST VIEW --,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-a-must-view/3717342,Automatic,15129,"RM 35,800"
2016 Perodua MyVi 1.3 (A) R.Camera UnderWarranty,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-3-a-r-camera-underwarranty/3672083,Automatic,22500,"RM 33,800"
2011 Perodua Myvi 1.3 EZ Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ez-hatchback/3674772,Automatic,42500,"RM 38,800"
2011 Perodua Myvi 1.3 EZ,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ez/3715898,Automatic,52500,"RM 39,200"
2011 Perodua Myvi 1.5 SE **CALL FOR MORE DISCOUNT**,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-5-se-call-for-more-discount/3670764,Automatic,82500,"RM 31,900"
2010 Perodua Myvi 1.3 SE (A) -- WELL MAINTAINED --,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-se-a-well-maintained/3682517,Automatic,117818,"RM 26,800"
2013 Perodua Myvi 1.3 SE Hatchback (A),2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-se-hatchback-a/3714818,Automatic,30000,"RM 30,800"
2006 Perodua Myvi 1.0 (M) -- MUST VIEW --,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-0-m-must-view/3683081,Manual,131162,"RM 11,500"
2017 Perodua Myvi 1.5 SE Hatchback,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-hatchback/3516569,Automatic,2500,"RM 52,968"
2012 Perodua Myvi 1.5 SE Hatchback,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback/3491577,Manual,82500,"RM 33,800"
2011 Perodua Myvi 1.3 EZ (A),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ez-a/3674783,Automatic,62500,"RM 33,500"
2009 Perodua Myvi 1.3 SXi Hatchback (M),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-sxi-hatchback-m/3710877,Manual,150000,"RM 16,500"
2011 Perodua Myvi 1.3 EZ (A),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ez-a/3711182,Automatic,67500,"RM 32,200"
2011 Perodua Myvi 1.3 SX Hatchback (M),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-sx-hatchback-m/3710854,Manual,120000,"RM 22,500"
2009 Perodua Myvi 1.3 SXi Hatchback (M),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-sxi-hatchback-m/3710878,Manual,150000,"RM 16,500"
2011 Perodua Myvi 1.3 SX Hatchback (M),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-sx-hatchback-m/3710851,Manual,120000,"RM 22,500"
2011 Perodua Myvi 1.3 SE Hatchback (M),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-hatchback-m/3710579,Manual,60000,"RM 23,800"
